None
loss tensor(0.1674, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0032, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0046, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0066, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0047, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0035, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0048, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0061, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0033, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0132, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0115, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0094, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0103, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0065, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0122, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0035, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0053, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0038, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0039, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0049, device='cuda:0', grad_fn=<DivBackward0>)Process Process-1:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 76, in worker
    ob, reward, done, info = env.step_after_nochange(data)
  File "/media/becky/GNOME-p3/env/simulator_env/gym_simulator_env/envs/simple_monopoly.py", line 55, in step_after_nochange
    observation_space, reward, terminal, info = self.MonopolyWorld.next_after_nochange(action)
  File "/media/becky/GNOME-p3/env/monopoly_world.py", line 427, in next_after_nochange
    return state_space, 0, terminal, info  #can put KG in info
UnboundLocalError: local variable 'info' referenced before assignment

loss tensor(0.0067, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0179, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0050, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0037, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(3.9382e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(4.8530e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0031, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0071, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0052, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0054, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0040, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0054, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0086, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0127, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0165, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0056, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0045, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0046, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0055, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0052, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0105, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0051, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0046, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0037, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0037, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0051, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0036, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0047, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0047, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
Process Process-4:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 57, in worker
    cmd, data = worker_end.recv()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
Process Process-3:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 57, in worker
    cmd, data = worker_end.recv()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
Process Process-5:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 57, in worker
    cmd, data = worker_end.recv()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
Process Process-2:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 57, in worker
    cmd, data = worker_end.recv()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
Traceback (most recent call last):
  File "vanilla_A2C_main_v3.py", line 282, in <module>
    trainer.train()
  File "vanilla_A2C_main_v3.py", line 174, in train
    s_prime, _, _, info = self.envs.step_after_nochange(a_tf)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 146, in step_after_nochange
    return self.step_wait()
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 127, in step_wait
    results = [master_end.recv() for master_end in self.master_ends] #receive from worker_end #format???
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 127, in <listcomp>
    results = [master_end.recv() for master_end in self.master_ends] #receive from worker_end #format???
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
None
loss tensor(-0.0150, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.4047, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.3010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.1412, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.3341, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.1664, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.2242, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0729, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.1257, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.1079, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0706, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0590, device='cuda:0', grad_fn=<DivBackward0>)
Process Process-4:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 57, in worker
    cmd, data = worker_end.recv()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
Process Process-5:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 57, in worker
    cmd, data = worker_end.recv()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
Process Process-3:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 57, in worker
    cmd, data = worker_end.recv()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
Process Process-2:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 57, in worker
    cmd, data = worker_end.recv()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
Process Process-1:
Traceback (most recent call last):
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 73, in worker
    ob, reward, done, info = env.step_nochange(data)
  File "/media/becky/GNOME-p3/env/simulator_env/gym_simulator_env/envs/simple_monopoly.py", line 51, in step_nochange
    observation_space, reward, terminal, info = self.MonopolyWorld.next_nochange(action)
  File "/media/becky/GNOME-p3/env/monopoly_world.py", line 458, in next_nochange
    game_elements_ori = copy.deepcopy(self.game_elements)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/copy.py", line 150, in deepcopy
    y = copier(x, memo)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/copy.py", line 240, in _deepcopy_dict
    y[deepcopy(key, memo)] = deepcopy(value, memo)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/copy.py", line 150, in deepcopy
    y = copier(x, memo)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/copy.py", line 240, in _deepcopy_dict
    y[deepcopy(key, memo)] = deepcopy(value, memo)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/copy.py", line 150, in deepcopy
    y = copier(x, memo)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/copy.py", line 215, in _deepcopy_list
    append(deepcopy(a, memo))
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/copy.py", line 150, in deepcopy
    y = copier(x, memo)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/copy.py", line 190, in _deepcopy_atomic
    def _deepcopy_atomic(x, memo):
KeyboardInterrupt
Traceback (most recent call last):
  File "vanilla_A2C_main_v3.py", line 282, in <module>
    trainer.train()
  File "vanilla_A2C_main_v3.py", line 150, in train
    s_prime_cal, r, done, info = self.envs.step_nochange(a)
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 143, in step_nochange
    return self.step_wait()
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 127, in step_wait
    results = [master_end.recv() for master_end in self.master_ends] #receive from worker_end #format???
  File "/media/becky/GNOME-p3/monopoly_simulator_background/vanilla_A2C.py", line 127, in <listcomp>
    results = [master_end.recv() for master_end in self.master_ends] #receive from worker_end #format???
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 250, in recv
    buf = self._recv_bytes()
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 407, in _recv_bytes
    buf = self._recv(4)
  File "/home/becky/.conda/envs/KG-A2C/lib/python3.7/multiprocessing/connection.py", line 379, in _recv
    chunk = read(handle, remaining)
KeyboardInterrupt
