loss tensor(3.3409, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(13977.9395, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(13981.4482, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(13984.9570, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(13988.4658, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(13991.9746, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(13995.4834, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(13998.9922, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14002.5010, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14006.0098, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14009.5186, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14013.0273, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14016.5361, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14020.0449, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14023.5537, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14027.0625, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14030.5713, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14034.0801, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14037.5889, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14041.0977, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14044.6064, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14048.1152, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14051.6240, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14055.1328, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14058.6416, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14062.1504, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14065.6592, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14069.1680, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14072.6768, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14076.1855, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14079.6943, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14083.2031, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14086.7119, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14090.2207, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14093.7295, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14097.2383, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14100.7471, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14104.2559, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14107.7646, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14111.2734, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14114.7822, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14118.2910, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14121.7998, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14125.3086, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14128.8174, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14132.3262, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14135.8350, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14139.3438, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14142.8525, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14146.3613, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14149.8701, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14153.3789, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14156.8877, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14160.3965, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14163.9053, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14167.4141, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14170.9229, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14174.4316, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14177.9404, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14181.4492, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14184.9580, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14188.4668, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14191.9756, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14195.4844, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14198.9932, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14202.5020, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14206.0107, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14209.5195, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14213.0283, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14216.5371, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14220.0459, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14223.5547, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14227.0635, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14230.5723, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14234.0811, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14237.5898, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14241.0986, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14244.6074, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14248.1162, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14251.6250, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14255.1338, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14258.6426, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14262.1514, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14265.6602, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14269.1689, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14272.6777, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14276.1865, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14279.6953, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14283.2041, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14286.7129, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14290.2217, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14293.7305, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14297.2393, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14300.7480, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14304.2568, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14307.7656, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14311.2744, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14314.7832, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14318.2920, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14321.8008, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14325.3096, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14328.8184, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14332.3271, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14335.8359, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14339.3447, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14342.8535, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14346.3623, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14349.8711, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14353.3799, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14356.8887, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14360.3975, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14363.9062, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14367.4150, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14370.9238, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14374.4326, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14377.9414, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14381.4502, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14384.9590, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14388.4678, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14391.9766, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14395.4854, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14398.9941, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14402.5029, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14406.0117, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14409.5205, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14413.0293, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14416.5381, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14420.0469, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14423.5557, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14427.0645, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14430.5732, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14434.0820, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14437.5908, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14441.0996, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14444.6084, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14448.1172, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14451.6260, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14455.1348, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14458.6436, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14462.1523, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14465.6611, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14469.1699, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14472.6787, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14476.1875, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14479.6963, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14483.2051, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14486.7139, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14490.2227, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14493.7314, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14497.2402, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14500.7490, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14504.2578, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14507.7666, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14511.2754, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14514.7842, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14518.2930, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14521.8018, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14525.3105, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14528.8193, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14532.3281, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14535.8369, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14539.3457, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14542.8545, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14546.3633, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14549.8721, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14553.3809, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14556.8896, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14560.3984, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14563.9072, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14567.4160, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14570.9248, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14574.4336, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14577.9424, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14581.4512, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14584.9600, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14588.4688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14591.9775, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14595.4863, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14598.9951, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14602.5039, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14606.0127, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14609.5215, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14613.0303, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14616.5391, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14620.0479, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14623.5566, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14627.0654, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14630.5742, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14634.0830, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14637.5918, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14641.1006, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14644.6094, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14648.1182, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14651.6270, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14655.1357, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14658.6445, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14662.1533, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14665.6621, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14669.1709, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14672.6797, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14676.1885, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14679.6973, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14683.2061, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14686.7148, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14690.2236, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14693.7324, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14697.2412, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14700.7500, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14704.2588, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14707.7676, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14711.2764, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14714.7852, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14718.2939, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14721.8027, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14725.3115, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14728.8203, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14732.3291, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14735.8379, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14739.3467, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14742.8555, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14746.3643, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14749.8730, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14753.3818, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14756.8906, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14760.3994, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14763.9082, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14767.4170, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14770.9258, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14774.4346, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14777.9434, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14781.4521, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14784.9609, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14788.4697, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14791.9785, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14795.4873, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14798.9961, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14802.5049, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14806.0137, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14809.5225, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14813.0312, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14816.5400, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14820.0488, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14823.5576, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14827.0664, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14830.5752, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14834.0840, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14837.5928, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14841.1016, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14844.6104, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14848.1191, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14851.6279, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14855.1367, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14858.6455, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14862.1543, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14865.6631, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14869.1719, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14872.6807, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14876.1895, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14879.6982, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14883.2070, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14886.7158, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14890.2246, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14893.7334, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14897.2422, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14900.7510, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14904.2598, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14907.7686, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14911.2773, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14914.7861, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14918.2949, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14921.8037, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14925.3125, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14928.8213, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14932.3301, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14935.8389, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14939.3477, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14942.8564, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14946.3652, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14949.8740, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14953.3828, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14956.8916, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14960.4004, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14963.9092, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14967.4180, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14970.9268, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14974.4355, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14977.9443, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14981.4531, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14984.9619, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14988.4707, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14991.9795, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14995.4883, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(14998.9971, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15002.5059, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15006.0146, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15009.5234, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15013.0322, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15016.5410, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15020.0498, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15023.5586, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15027.0674, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15030.5762, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15034.0850, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15037.5938, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15041.1025, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15044.6113, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(15048.1201, device='cuda:0', grad_fn=<AddBackward0>)
